Label,Timestamp,RawValue
CLENCH,2175494,1827
CLENCH,2175495,1813
CLENCH,2175497,1789
CLENCH,2175498,1782
CLENCH,2175499,1777
CLENCH,2175500,1781
CLENCH,2175501,1806
CLENCH,2175502,1827
CLENCH,2175503,1827
CLENCH,2175504,1810
CLENCH,2175505,1784
CLENCH,2175506,1744
CLENCH,2175507,1694
CLENCH,2175508,1645
CLENCH,2175509,1600
CLENCH,2175511,1584
CLENCH,2175512,1616
CLENCH,2175513,1677
CLENCH,2175514,1772
CLENCH,2175515,1869
CLENCH,2175516,1935
CLENCH,2175517,1968
CLENCH,2175518,1973
CLENCH,2175520,1958
CLENCH,2175521,1971
CLENCH,2175522,1987
CLENCH,2175523,2006
CLENCH,2175524,2032
CLENCH,2175525,2054
CLENCH,2175526,2042
CLENCH,2175527,2018
CLENCH,2175528,1999
CLENCH,2175529,1987
CLENCH,2175530,1975
CLENCH,2175531,1934
CLENCH,2175532,1872
CLENCH,2175533,1841
CLENCH,2175534,1856
CLENCH,2175535,1905
CLENCH,2175536,1966
CLENCH,2175537,2020
CLENCH,2175538,2047
CLENCH,2175539,2062
CLENCH,2175540,2065
CLENCH,2175541,2055
CLENCH,2175542,2004
CLENCH,2175543,1939
CLENCH,2175544,1872
CLENCH,2175545,1810
CLENCH,2175546,1762
CLENCH,2175548,1678
CLENCH,2175549,1680
CLENCH,2175550,1726
CLENCH,2175551,1776
CLENCH,2175553,1941
CLENCH,2175554,2031
CLENCH,2175555,2086
CLENCH,2175556,2093
CLENCH,2175558,2014
CLENCH,2175559,1954
CLENCH,2175560,1902
CLENCH,2175561,1841
CLENCH,2175562,1788
CLENCH,2175563,1745
CLENCH,2175564,1719
CLENCH,2175565,1706
CLENCH,2175566,1703
CLENCH,2175567,1691
CLENCH,2175568,1696
CLENCH,2175570,1723
CLENCH,2175571,1733
CLENCH,2175572,1751
CLENCH,2175573,1787
CLENCH,2175574,1840
CLENCH,2175575,1882
CLENCH,2175576,1894
CLENCH,2175577,1888
CLENCH,2175578,1872
CLENCH,2175579,1843
CLENCH,2175580,1815
CLENCH,2175581,1795
CLENCH,2175583,1791
CLENCH,2175584,1815
CLENCH,2175585,1872
CLENCH,2175586,1918
CLENCH,2175587,1926
CLENCH,2175589,1856
CLENCH,2175590,1819
CLENCH,2175591,1776
CLENCH,2175592,1737
CLENCH,2175593,1696
CLENCH,2175594,1655
CLENCH,2175595,1637
CLENCH,2175596,1647
CLENCH,2175597,1685
CLENCH,2175598,1752
CLENCH,2175600,1949
CLENCH,2175601,2064
CLENCH,2175602,2077
CLENCH,2175603,2031
CLENCH,2175605,1951
CLENCH,2175606,1903
CLENCH,2175607,1874
CLENCH,2175608,1830
CLENCH,2175609,1803
CLENCH,2175610,1769
CLENCH,2175611,1750
CLENCH,2175613,1700
CLENCH,2175614,1725
CLENCH,2175615,1761
CLENCH,2175616,1826
CLENCH,2175617,1911
CLENCH,2175618,2000
CLENCH,2175619,2095
CLENCH,2175621,2078
CLENCH,2175622,2034
CLENCH,2175624,2023
CLENCH,2175625,2041
CLENCH,2175627,2066
CLENCH,2175628,1993
CLENCH,2175629,1922
CLENCH,2175630,1854
CLENCH,2175631,1808
CLENCH,2175632,1781
CLENCH,2175633,1807
CLENCH,2175634,1793
CLENCH,2175635,1810
CLENCH,2175636,1811
CLENCH,2175637,1813
CLENCH,2175638,1827
CLENCH,2175639,1835
CLENCH,2175640,1813
CLENCH,2175641,1788
CLENCH,2175642,1826
CLENCH,2175643,1845
CLENCH,2175645,1933
CLENCH,2175646,1974
CLENCH,2175648,2022
CLENCH,2175649,2032
CLENCH,2175650,2016
CLENCH,2175651,1968
CLENCH,2175652,1915
CLENCH,2175653,1863
CLENCH,2175654,1828
CLENCH,2175655,1825
CLENCH,2175656,1807
CLENCH,2175658,1859
CLENCH,2175659,1862
CLENCH,2175660,1873
CLENCH,2175661,1882
CLENCH,2175662,1872
CLENCH,2175663,1874
CLENCH,2175664,1871
CLENCH,2175665,1874
CLENCH,2175666,1901
CLENCH,2175667,1935
CLENCH,2175668,1955
CLENCH,2175669,1979
CLENCH,2175670,1972
CLENCH,2175671,1921
CLENCH,2175673,1778
CLENCH,2175674,1726
CLENCH,2175675,1698
CLENCH,2175676,1675
CLENCH,2175677,1651
CLENCH,2175678,1627
CLENCH,2175679,1598
CLENCH,2175680,1583
CLENCH,2175682,1648
CLENCH,2175683,1711
CLENCH,2175684,1791
CLENCH,2175685,1871
CLENCH,2175686,1973
CLENCH,2175687,2087
CLENCH,2175688,2135
CLENCH,2175690,2029
CLENCH,2175691,1955
CLENCH,2175692,1872
CLENCH,2175693,1820
CLENCH,2175694,1771
CLENCH,2175695,1725
CLENCH,2175696,1680
CLENCH,2175697,1648
CLENCH,2175699,1680
CLENCH,2175700,1701
CLENCH,2175701,1717
CLENCH,2175702,1737
CLENCH,2175703,1763
CLENCH,2175704,1793
CLENCH,2175706,1847
CLENCH,2175708,1924
CLENCH,2175709,1969
CLENCH,2175710,2009
CLENCH,2175711,2061
CLENCH,2175712,2101
CLENCH,2175713,2138
CLENCH,2175714,2163
CLENCH,2175715,2183
CLENCH,2175716,2187
CLENCH,2175717,2187
CLENCH,2175718,2201
CLENCH,2175720,2240
CLENCH,2175721,2253
CLENCH,2175722,2257
CLENCH,2175723,2259
CLENCH,2175724,2256
CLENCH,2175725,2245
CLENCH,2175726,2224
CLENCH,2175727,2192
CLENCH,2175728,2141
CLENCH,2175729,2065
CLENCH,2175730,1968
CLENCH,2175731,1850
CLENCH,2175732,1750
CLENCH,2175733,1689
CLENCH,2175734,1648
CLENCH,2175735,1603
CLENCH,2175736,1586
CLENCH,2175737,1594
CLENCH,2175738,1612
CLENCH,2175739,1617
CLENCH,2175740,1622
CLENCH,2175741,1615
CLENCH,2175742,1589
CLENCH,2175743,1553
CLENCH,2175744,1520
CLENCH,2175745,1505
CLENCH,2175746,1535
CLENCH,2175747,1622
CLENCH,2175748,1760
CLENCH,2175749,1898
CLENCH,2175751,2062
CLENCH,2175752,2075
CLENCH,2175753,2027
CLENCH,2175754,1939
CLENCH,2175755,1863
CLENCH,2175756,1807
CLENCH,2175757,1788
CLENCH,2175758,1819
CLENCH,2175760,1859
CLENCH,2175761,1823
CLENCH,2175762,1795
CLENCH,2175763,1790
CLENCH,2175764,1781
CLENCH,2175765,1777
CLENCH,2175766,1782
CLENCH,2175767,1809
CLENCH,2175768,1863
CLENCH,2175769,1936
CLENCH,2175770,2005
CLENCH,2175771,2060
CLENCH,2175773,2101
CLENCH,2175774,2117
CLENCH,2175775,2099
CLENCH,2175776,2063
CLENCH,2175777,2017
CLENCH,2175778,1982
CLENCH,2175779,1954
CLENCH,2175780,1930
CLENCH,2175781,1907
CLENCH,2175782,1891
CLENCH,2175783,1890
CLENCH,2175784,1899
CLENCH,2175785,1909
CLENCH,2175787,1936
CLENCH,2175788,1950
CLENCH,2175789,1927
CLENCH,2175790,1874
CLENCH,2175791,1817
CLENCH,2175792,1789
CLENCH,2175793,1797
CLENCH,2175794,1840
CLENCH,2175795,1901
CLENCH,2175796,1938
CLENCH,2175797,1968
CLENCH,2175798,1988
CLENCH,2175799,2021
CLENCH,2175800,2058
CLENCH,2175801,2082
CLENCH,2175802,2127
CLENCH,2175803,2154
CLENCH,2175804,2130
CLENCH,2175805,2054
CLENCH,2175806,1969
CLENCH,2175807,1909
CLENCH,2175808,1861
CLENCH,2175809,1829
CLENCH,2175810,1802
CLENCH,2175811,1786
CLENCH,2175812,1776
CLENCH,2175813,1763
CLENCH,2175814,1739
CLENCH,2175815,1739
CLENCH,2175816,1751
CLENCH,2175817,1774
CLENCH,2175818,1782
CLENCH,2175819,1793
CLENCH,2175820,1809
CLENCH,2175821,1819
CLENCH,2175822,1807
CLENCH,2175823,1777
CLENCH,2175825,1733
CLENCH,2175826,1712
CLENCH,2175827,1699
CLENCH,2175828,1708
CLENCH,2175829,1732
CLENCH,2175830,1785
CLENCH,2175832,1829
CLENCH,2175833,1842
CLENCH,2175835,1782
CLENCH,2175836,1763
CLENCH,2175837,1734
CLENCH,2175838,1789
CLENCH,2175839,1798
CLENCH,2175840,1831
CLENCH,2175841,1839
CLENCH,2175842,1907
CLENCH,2175843,2001
CLENCH,2175844,2090
CLENCH,2175845,2109
CLENCH,2175846,2076
CLENCH,2175847,2029
CLENCH,2175848,1968
CLENCH,2175849,1909
CLENCH,2175850,1879
CLENCH,2175851,1861
CLENCH,2175852,1842
CLENCH,2175853,1808
CLENCH,2175854,1773
CLENCH,2175855,1781
CLENCH,2175856,1843
CLENCH,2175857,1979
CLENCH,2175858,2166
CLENCH,2175859,2352
CLENCH,2175860,2490
CLENCH,2175861,2521
CLENCH,2175862,2447
CLENCH,2175863,2343
CLENCH,2175864,2219
CLENCH,2175865,2093
CLENCH,2175866,1973
CLENCH,2175867,1877
CLENCH,2175868,1813
CLENCH,2175869,1782
CLENCH,2175871,1775
CLENCH,2175872,1786
CLENCH,2175873,1801
CLENCH,2175874,1805
CLENCH,2175875,1808
CLENCH,2175876,1823
CLENCH,2175878,1830
CLENCH,2175880,1872
CLENCH,2175881,1893
CLENCH,2175882,1904
CLENCH,2175883,1897
CLENCH,2175884,1903
CLENCH,2175885,1898
CLENCH,2175886,1872
CLENCH,2175887,1839
CLENCH,2175888,1815
CLENCH,2175889,1783
CLENCH,2175890,1782
CLENCH,2175891,1779
CLENCH,2175892,1825
CLENCH,2175893,1889
CLENCH,2175894,1953
CLENCH,2175895,1995
CLENCH,2175896,2000
CLENCH,2175897,1969
CLENCH,2175898,1921
CLENCH,2175899,1873
CLENCH,2175900,1847
CLENCH,2175901,1858
CLENCH,2175902,1897
CLENCH,2175903,1963
CLENCH,2175904,2031
CLENCH,2175905,2093
CLENCH,2175906,2115
CLENCH,2175907,2101
CLENCH,2175908,2123
CLENCH,2175909,2091
CLENCH,2175910,2064
CLENCH,2175911,2031
CLENCH,2175912,1984
CLENCH,2175913,1947
CLENCH,2175914,1899
CLENCH,2175915,1858
CLENCH,2175916,1847
CLENCH,2175917,1857
CLENCH,2175918,1882
CLENCH,2175919,1942
CLENCH,2175920,2002
CLENCH,2175921,2110
CLENCH,2175922,2160
CLENCH,2175923,2197
CLENCH,2175924,2194
CLENCH,2175925,2159
CLENCH,2175926,2099
CLENCH,2175927,2032
CLENCH,2175928,1969
CLENCH,2175929,1904
CLENCH,2175930,1842
CLENCH,2175931,1807
CLENCH,2175932,1777
CLENCH,2175933,1762
CLENCH,2175934,1757
CLENCH,2175935,1762
CLENCH,2175936,1786
CLENCH,2175937,1828
CLENCH,2175938,1887
CLENCH,2175939,1965
CLENCH,2175940,2054
CLENCH,2175941,2128
CLENCH,2175942,2180
CLENCH,2175943,2223
CLENCH,2175944,2244
CLENCH,2175945,2255
CLENCH,2175946,2242
CLENCH,2175947,2223
CLENCH,2175948,2192
CLENCH,2175949,2147
CLENCH,2175950,2089
CLENCH,2175951,2000
CLENCH,2175952,1900
CLENCH,2175953,1790
CLENCH,2175954,1727
CLENCH,2175955,1719
CLENCH,2175956,1756
CLENCH,2175957,1814
CLENCH,2175958,1871
CLENCH,2175959,1887
CLENCH,2175960,1859
CLENCH,2175961,1831
CLENCH,2175962,1813
CLENCH,2175963,1810
CLENCH,2175964,1806
CLENCH,2175965,1782
CLENCH,2175966,1745
CLENCH,2175967,1722
CLENCH,2175969,1708
CLENCH,2175970,1744
CLENCH,2175971,1809
CLENCH,2175972,1890
CLENCH,2175973,1957
CLENCH,2175974,1995
CLENCH,2175975,2032
CLENCH,2175976,2082
CLENCH,2175977,2127
CLENCH,2175978,2141
CLENCH,2175979,2122
CLENCH,2175980,2075
CLENCH,2175982,1994
CLENCH,2175983,1973
CLENCH,2175984,1957
CLENCH,2175985,1954
CLENCH,2175986,1947
CLENCH,2175987,1942
CLENCH,2175988,1935
CLENCH,2175989,1939
CLENCH,2175990,1951
CLENCH,2175991,1979
CLENCH,2175992,2013
CLENCH,2175993,2063
CLENCH,2175995,2096
CLENCH,2175996,2064
CLENCH,2175997,2010
CLENCH,2175998,1966
CLENCH,2175999,1909
CLENCH,2176000,1843
CLENCH,2176001,1791
CLENCH,2176002,1743
CLENCH,2176003,1721
CLENCH,2176004,1728
CLENCH,2176005,1754
CLENCH,2176006,1794
CLENCH,2176007,1847
CLENCH,2176008,1893
CLENCH,2176009,1939
CLENCH,2176010,1984
CLENCH,2176011,2019
CLENCH,2176012,2041
CLENCH,2176013,2047
CLENCH,2176014,2062
CLENCH,2176015,2087
CLENCH,2176016,2100
CLENCH,2176018,2030
CLENCH,2176019,1975
CLENCH,2176020,1942
CLENCH,2176021,1927
CLENCH,2176022,1906
CLENCH,2176023,1892
CLENCH,2176024,1872
CLENCH,2176025,1869
CLENCH,2176026,1877
CLENCH,2176027,1915
CLENCH,2176029,2042
CLENCH,2176030,2112
CLENCH,2176031,2160
CLENCH,2176032,2186
CLENCH,2176033,2189
CLENCH,2176034,2181
CLENCH,2176035,2165
CLENCH,2176036,2149
CLENCH,2176037,2117
CLENCH,2176038,2085
CLENCH,2176039,2037
CLENCH,2176040,2012
CLENCH,2176041,1986
CLENCH,2176042,1946
CLENCH,2176043,1910
CLENCH,2176045,1842
CLENCH,2176046,1813
CLENCH,2176047,1808
CLENCH,2176048,1840
CLENCH,2176049,1855
CLENCH,2176050,1840
CLENCH,2176051,1802
CLENCH,2176052,1774
CLENCH,2176053,1750
CLENCH,2176054,1751
CLENCH,2176055,1775
CLENCH,2176056,1800
CLENCH,2176057,1815
CLENCH,2176059,1826
CLENCH,2176060,1820
CLENCH,2176061,1810
CLENCH,2176063,1826
CLENCH,2176064,1818
CLENCH,2176066,1823
CLENCH,2176067,1866
CLENCH,2176068,1874
CLENCH,2176069,1918
CLENCH,2176070,1965
CLENCH,2176071,2000
CLENCH,2176072,2035
CLENCH,2176073,2071
CLENCH,2176074,2115
CLENCH,2176075,2143
CLENCH,2176076,2131
CLENCH,2176077,2090
CLENCH,2176078,2025
CLENCH,2176079,1968
CLENCH,2176080,1961
CLENCH,2176081,1934
CLENCH,2176082,1986
CLENCH,2176083,2009
CLENCH,2176084,2031
CLENCH,2176085,2022
CLENCH,2176086,1967
CLENCH,2176087,1922
CLENCH,2176088,1921
CLENCH,2176089,1945
CLENCH,2176090,1972
CLENCH,2176091,2013
CLENCH,2176092,2062
CLENCH,2176093,2067
CLENCH,2176094,2038
CLENCH,2176096,1977
CLENCH,2176097,1947
CLENCH,2176098,1915
CLENCH,2176099,1898
CLENCH,2176100,1859
CLENCH,2176101,1788
CLENCH,2176103,1731
CLENCH,2176104,1735
CLENCH,2176105,1759
CLENCH,2176106,1808
CLENCH,2176107,1887
CLENCH,2176108,2010
CLENCH,2176109,2079
CLENCH,2176110,2157
CLENCH,2176111,2173
CLENCH,2176112,2181
CLENCH,2176113,2133
CLENCH,2176114,2060
CLENCH,2176115,2003
CLENCH,2176116,1995
CLENCH,2176117,2003
CLENCH,2176118,2032
CLENCH,2176119,2033
CLENCH,2176121,2032
CLENCH,2176122,2027
CLENCH,2176123,2010
CLENCH,2176124,1993
CLENCH,2176125,1971
CLENCH,2176126,1939
CLENCH,2176127,1895
CLENCH,2176128,1827
CLENCH,2176129,1837
CLENCH,2176130,1850
CLENCH,2176131,1911
CLENCH,2176132,1972
CLENCH,2176133,1965
CLENCH,2176134,1948
CLENCH,2176135,1921
CLENCH,2176136,1911
CLENCH,2176137,1918
CLENCH,2176138,1918
CLENCH,2176139,1907
CLENCH,2176140,1872
CLENCH,2176142,1737
CLENCH,2176143,1723
CLENCH,2176144,1758
CLENCH,2176145,1795
CLENCH,2176146,1812
CLENCH,2176147,1820
CLENCH,2176148,1815
CLENCH,2176149,1790
CLENCH,2176150,1751
CLENCH,2176151,1728
CLENCH,2176152,1715
CLENCH,2176154,1731
CLENCH,2176155,1742
CLENCH,2176156,1766
CLENCH,2176157,1825
CLENCH,2176158,1885
CLENCH,2176160,1941
CLENCH,2176161,1963
CLENCH,2176162,1995
CLENCH,2176163,2027
CLENCH,2176164,2033
CLENCH,2176165,2029
CLENCH,2176166,2020
CLENCH,2176167,2034
CLENCH,2176168,2091
CLENCH,2176169,2130
CLENCH,2176170,2160
CLENCH,2176171,2165
CLENCH,2176173,2128
CLENCH,2176175,2039
CLENCH,2176176,2017
CLENCH,2176177,2017
CLENCH,2176179,2007
CLENCH,2176180,1997
CLENCH,2176181,1996
CLENCH,2176182,2006
CLENCH,2176183,2028
CLENCH,2176184,2022
CLENCH,2176185,2000
CLENCH,2176186,1965
CLENCH,2176187,1933
CLENCH,2176188,1906
CLENCH,2176189,1885
CLENCH,2176190,1837
CLENCH,2176191,1787
CLENCH,2176192,1773
CLENCH,2176193,1795
CLENCH,2176194,1840
CLENCH,2176195,1891
CLENCH,2176196,1935
CLENCH,2176197,1982
CLENCH,2176198,2019
CLENCH,2176199,2045
CLENCH,2176200,2065
CLENCH,2176201,2063
CLENCH,2176202,2013
CLENCH,2176203,1947
CLENCH,2176204,1895
CLENCH,2176205,1860
CLENCH,2176206,1840
CLENCH,2176207,1824
CLENCH,2176208,1804
CLENCH,2176209,1750
CLENCH,2176210,1661
CLENCH,2176211,1588
CLENCH,2176212,1597
CLENCH,2176213,1663
CLENCH,2176214,1729
CLENCH,2176216,1871
CLENCH,2176217,1920
CLENCH,2176218,1963
CLENCH,2176219,2002
CLENCH,2176220,2041
CLENCH,2176221,2047
CLENCH,2176222,2025
CLENCH,2176223,1995
CLENCH,2176225,1906
CLENCH,2176226,1821
CLENCH,2176227,1730
CLENCH,2176228,1694
CLENCH,2176229,1729
CLENCH,2176230,1821
CLENCH,2176232,2022
CLENCH,2176233,2096
CLENCH,2176234,2096
CLENCH,2176235,2063
CLENCH,2176236,1997
CLENCH,2176237,1935
CLENCH,2176238,1877
CLENCH,2176239,1827
CLENCH,2176240,1799
CLENCH,2176241,1790
CLENCH,2176242,1778
CLENCH,2176243,1759
CLENCH,2176244,1744
CLENCH,2176245,1729
CLENCH,2176246,1728
CLENCH,2176247,1738
CLENCH,2176248,1746
CLENCH,2176249,1758
CLENCH,2176250,1762
CLENCH,2176251,1766
CLENCH,2176252,1776
CLENCH,2176253,1783
CLENCH,2176254,1779
CLENCH,2176255,1805
CLENCH,2176256,1849
CLENCH,2176257,1902
CLENCH,2176258,1953
CLENCH,2176259,2007
CLENCH,2176260,2069
CLENCH,2176261,2114
CLENCH,2176263,2141
CLENCH,2176264,2128
CLENCH,2176265,2096
CLENCH,2176266,2028
CLENCH,2176267,1955
CLENCH,2176268,1927
CLENCH,2176269,1941
CLENCH,2176270,1946
CLENCH,2176271,1925
CLENCH,2176272,1909
CLENCH,2176273,1915
CLENCH,2176274,1926
CLENCH,2176275,1937
CLENCH,2176276,1967
CLENCH,2176277,2015
CLENCH,2176279,2102
CLENCH,2176280,2131
CLENCH,2176281,2176
CLENCH,2176282,2201
CLENCH,2176283,2189
CLENCH,2176284,2159
CLENCH,2176285,2162
CLENCH,2176286,2145
CLENCH,2176287,2069
CLENCH,2176288,1939
CLENCH,2176289,1797
CLENCH,2176290,1680
CLENCH,2176291,1607
CLENCH,2176292,1567
CLENCH,2176294,1510
CLENCH,2176295,1509
CLENCH,2176296,1521
CLENCH,2176297,1535
CLENCH,2176298,1599
CLENCH,2176299,1647
CLENCH,2176300,1697
CLENCH,2176301,1744
CLENCH,2176302,1807
CLENCH,2176303,1839
CLENCH,2176304,1855
CLENCH,2176305,1878
CLENCH,2176306,1924
CLENCH,2176307,1905
CLENCH,2176308,1879
CLENCH,2176309,1815
CLENCH,2176310,1813
CLENCH,2176311,1794
CLENCH,2176312,1746
CLENCH,2176313,1669
CLENCH,2176314,1616
CLENCH,2176315,1613
CLENCH,2176316,1659
CLENCH,2176317,1717
CLENCH,2176318,1793
CLENCH,2176319,1859
CLENCH,2176320,1934
CLENCH,2176321,1978
CLENCH,2176322,1989
CLENCH,2176323,1984
CLENCH,2176324,1984
CLENCH,2176325,1996
CLENCH,2176326,1999
CLENCH,2176327,2004
CLENCH,2176328,1988
CLENCH,2176329,1943
CLENCH,2176330,1911
CLENCH,2176331,1891
CLENCH,2176332,1890
CLENCH,2176334,1865
CLENCH,2176336,1855
CLENCH,2176337,1845
CLENCH,2176338,1827
CLENCH,2176339,1810
CLENCH,2176340,1814
CLENCH,2176341,1808
CLENCH,2176342,1808
CLENCH,2176343,1825
CLENCH,2176344,1866
CLENCH,2176345,1923
CLENCH,2176346,2033
CLENCH,2176347,2074
CLENCH,2176348,2096
CLENCH,2176349,2083
CLENCH,2176350,2061
CLENCH,2176351,2035
CLENCH,2176352,2044
CLENCH,2176353,2000
CLENCH,2176354,1967
CLENCH,2176355,1933
CLENCH,2176356,1909
CLENCH,2176357,1905
CLENCH,2176358,1917
CLENCH,2176359,1906
CLENCH,2176360,1935
CLENCH,2176361,1984
CLENCH,2176362,2021
CLENCH,2176364,2030
CLENCH,2176365,2016
CLENCH,2176366,2021
CLENCH,2176367,2000
CLENCH,2176368,1941
CLENCH,2176369,1923
CLENCH,2176371,1942
CLENCH,2176372,1950
CLENCH,2176373,1951
CLENCH,2176374,1953
CLENCH,2176375,1936
CLENCH,2176376,1883
CLENCH,2176377,1829
CLENCH,2176378,1789
CLENCH,2176379,1747
CLENCH,2176380,1714
CLENCH,2176381,1718
CLENCH,2176382,1751
CLENCH,2176383,1782
CLENCH,2176384,1808
CLENCH,2176385,1835
CLENCH,2176386,1851
CLENCH,2176388,1877
CLENCH,2176389,1872
CLENCH,2176390,1845
CLENCH,2176392,1775
CLENCH,2176393,1728
CLENCH,2176394,1696
CLENCH,2176395,1679
CLENCH,2176396,1680
CLENCH,2176397,1680
CLENCH,2176399,1657
CLENCH,2176400,1629
CLENCH,2176401,1616
CLENCH,2176402,1668
CLENCH,2176403,1733
CLENCH,2176404,1772
CLENCH,2176405,1787
CLENCH,2176406,1787
CLENCH,2176407,1778
CLENCH,2176408,1776
CLENCH,2176409,1792
CLENCH,2176410,1835
CLENCH,2176411,1889
CLENCH,2176412,1937
CLENCH,2176414,1985
CLENCH,2176415,1988
CLENCH,2176416,1979
CLENCH,2176417,1952
CLENCH,2176418,1926
CLENCH,2176419,1907
CLENCH,2176420,1925
CLENCH,2176422,2054
CLENCH,2176423,2089
CLENCH,2176424,2112
CLENCH,2176425,2135
CLENCH,2176426,2162
CLENCH,2176428,2175
CLENCH,2176429,2123
CLENCH,2176430,2062
CLENCH,2176431,1998
CLENCH,2176432,1957
CLENCH,2176433,1939
CLENCH,2176434,1936
CLENCH,2176435,1926
CLENCH,2176436,1895
CLENCH,2176437,1868
CLENCH,2176438,1846
CLENCH,2176439,1814
CLENCH,2176440,1798
CLENCH,2176441,1801
CLENCH,2176442,1824
CLENCH,2176444,1903
CLENCH,2176445,1941
CLENCH,2176446,1968
CLENCH,2176447,1955
CLENCH,2176449,1889
CLENCH,2176450,1862
CLENCH,2176451,1865
CLENCH,2176452,1887
CLENCH,2176453,1909
CLENCH,2176454,1905
CLENCH,2176455,1890
CLENCH,2176456,1857
CLENCH,2176457,1839
CLENCH,2176458,1845
CLENCH,2176459,1855
CLENCH,2176460,1857
CLENCH,2176462,1901
CLENCH,2176463,1934
CLENCH,2176464,1931
CLENCH,2176465,1890
CLENCH,2176466,1840
CLENCH,2176467,1798
CLENCH,2176468,1773
CLENCH,2176469,1747
CLENCH,2176470,1739
CLENCH,2176471,1744
CLENCH,2176472,1752
CLENCH,2176473,1787
CLENCH,2176474,1840
CLENCH,2176475,1900
CLENCH,2176476,1947
CLENCH,2176477,2013
CLENCH,2176478,2066
CLENCH,2176479,2078
CLENCH,2176480,2036
CLENCH,2176481,1974
CLENCH,2176482,1907
CLENCH,2176483,1849
CLENCH,2176484,1803
CLENCH,2176485,1762
CLENCH,2176486,1730
CLENCH,2176487,1725
CLENCH,2176488,1749
CLENCH,2176490,1891
CLENCH,2176491,1953
CLENCH,2176493,2035
CLENCH,2176494,2026
CLENCH,2176495,1984
CLENCH,2176496,1927
CLENCH,2176497,1878
CLENCH,2176498,1837
CLENCH,2176499,1810
CLENCH,2176501,1808
CLENCH,2176502,1824
CLENCH,2176503,1849
CLENCH,2176504,1883
CLENCH,2176505,1917
CLENCH,2176506,1979
CLENCH,2176507,2037
CLENCH,2176508,2073
CLENCH,2176509,2043
CLENCH,2176510,1997
CLENCH,2176511,1947
CLENCH,2176512,1895
CLENCH,2176513,1838
CLENCH,2176515,1742
CLENCH,2176516,1697
CLENCH,2176517,1667
CLENCH,2176518,1664
CLENCH,2176519,1680
CLENCH,2176520,1695
CLENCH,2176521,1723
CLENCH,2176522,1747
CLENCH,2176523,1786
CLENCH,2176524,1805
CLENCH,2176525,1809
CLENCH,2176526,1821
CLENCH,2176527,1855
CLENCH,2176528,1889
CLENCH,2176529,1909
CLENCH,2176530,1944
CLENCH,2176531,1982
CLENCH,2176532,2007
CLENCH,2176533,1997
CLENCH,2176534,1969
CLENCH,2176535,1967
CLENCH,2176536,1959
CLENCH,2176537,1940
CLENCH,2176538,1910
CLENCH,2176539,1887
CLENCH,2176540,1878
CLENCH,2176541,1894
CLENCH,2176542,1968
CLENCH,2176544,2091
CLENCH,2176546,2149
CLENCH,2176547,2145
CLENCH,2176548,2096
CLENCH,2176550,1920
CLENCH,2176551,1830
CLENCH,2176552,1776
CLENCH,2176553,1765
CLENCH,2176554,1775
CLENCH,2176555,1782
CLENCH,2176557,1783
CLENCH,2176558,1753
CLENCH,2176559,1715
CLENCH,2176560,1700
CLENCH,2176561,1657
CLENCH,2176562,1670
CLENCH,2176563,1693
CLENCH,2176564,1688
CLENCH,2176565,1665
CLENCH,2176566,1664
CLENCH,2176567,1648
CLENCH,2176568,1713
CLENCH,2176569,1785
CLENCH,2176570,1893
CLENCH,2176571,1963
CLENCH,2176572,2033
CLENCH,2176573,2017
CLENCH,2176574,2003
CLENCH,2176575,1943
CLENCH,2176576,1915
CLENCH,2176578,1899
CLENCH,2176579,1918
CLENCH,2176581,1936
CLENCH,2176582,1957
CLENCH,2176583,2002
CLENCH,2176584,2007
CLENCH,2176585,2003
CLENCH,2176587,1891
CLENCH,2176588,1818
CLENCH,2176589,1743
CLENCH,2176590,1687
CLENCH,2176591,1645
CLENCH,2176592,1625
CLENCH,2176593,1639
CLENCH,2176595,1733
CLENCH,2176596,1782
CLENCH,2176597,1830
CLENCH,2176598,1858
CLENCH,2176599,1872
CLENCH,2176600,1888
CLENCH,2176601,1857
CLENCH,2176602,1845
CLENCH,2176603,1841
CLENCH,2176604,1846
CLENCH,2176605,1872
CLENCH,2176606,1883
CLENCH,2176607,1849
CLENCH,2176609,1745
CLENCH,2176610,1680
CLENCH,2176612,1648
CLENCH,2176614,1751
CLENCH,2176615,1834
CLENCH,2176616,1890
CLENCH,2176617,1920
CLENCH,2176618,1946
CLENCH,2176619,1971
CLENCH,2176620,1990
CLENCH,2176622,1984
CLENCH,2176623,1965
CLENCH,2176625,1931
CLENCH,2176626,1937
CLENCH,2176627,1952
CLENCH,2176628,1965
CLENCH,2176629,1983
CLENCH,2176630,2006
CLENCH,2176632,2000
CLENCH,2176633,1986
CLENCH,2176634,1989
CLENCH,2176635,2000
CLENCH,2176636,1990
CLENCH,2176637,1962
CLENCH,2176638,1936
CLENCH,2176639,1939
CLENCH,2176640,1945
CLENCH,2176641,1921
CLENCH,2176642,1885
CLENCH,2176643,1840
CLENCH,2176645,1771
CLENCH,2176646,1765
CLENCH,2176647,1783
CLENCH,2176648,1825
CLENCH,2176650,1895
CLENCH,2176651,1904
CLENCH,2176652,1895
CLENCH,2176653,1875
CLENCH,2176655,1826
CLENCH,2176656,1791
CLENCH,2176658,1732
CLENCH,2176659,1701
CLENCH,2176660,1676
CLENCH,2176661,1653
CLENCH,2176662,1647
